channel_id,source_distinction_id,target_distinction_id,decoder_id,threshold_id,metric,measured_value,threshold_value,passes_threshold,status,claim_boundary
identity_channel,D_A,E_A,dec::identity_channel::D_A::E_A::bayes_optimal_decoder,exact_error_zero,decoder_error_probability,0.0,0.0,1,PASS,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
identity_channel,D_A,E_A,dec::identity_channel::D_A::E_A::bayes_optimal_decoder,high_recovery,decoder_success_probability,1.0,0.95,1,PASS,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
identity_channel,D_A,E_A,dec::identity_channel::D_A::E_A::bayes_optimal_decoder,moderate_recovery,decoder_success_probability,1.0,0.75,1,PASS,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
identity_channel,D_A,E_A,dec::identity_channel::D_A::E_A::exact_decoder,exact_error_zero,decoder_error_probability,0.0,0.0,1,PASS,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
identity_channel,D_A,E_A,dec::identity_channel::D_A::E_A::exact_decoder,high_recovery,decoder_success_probability,1.0,0.95,1,PASS,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
identity_channel,D_A,E_A,dec::identity_channel::D_A::E_A::exact_decoder,moderate_recovery,decoder_success_probability,1.0,0.75,1,PASS,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
identity_channel,D_A,E_A,dec::identity_channel::D_A::E_A::declared_decoder,exact_error_zero,decoder_error_probability,0.0,0.0,1,PASS,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
identity_channel,D_A,E_A,dec::identity_channel::D_A::E_A::declared_decoder,high_recovery,decoder_success_probability,1.0,0.95,1,PASS,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
identity_channel,D_A,E_A,dec::identity_channel::D_A::E_A::declared_decoder,moderate_recovery,decoder_success_probability,1.0,0.75,1,PASS,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
identity_channel,D_A,E_B,dec::identity_channel::D_A::E_B::bayes_optimal_decoder,exact_error_zero,decoder_error_probability,0.5,0.0,0,PASS,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
identity_channel,D_A,E_B,dec::identity_channel::D_A::E_B::bayes_optimal_decoder,high_recovery,decoder_success_probability,0.5,0.95,0,PASS,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
identity_channel,D_A,E_B,dec::identity_channel::D_A::E_B::bayes_optimal_decoder,moderate_recovery,decoder_success_probability,0.5,0.75,0,PASS,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
identity_channel,D_A,E_B,dec::identity_channel::D_A::E_B::declared_decoder,exact_error_zero,decoder_error_probability,0.5,0.0,0,PASS,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
identity_channel,D_A,E_B,dec::identity_channel::D_A::E_B::declared_decoder,high_recovery,decoder_success_probability,0.5,0.95,0,PASS,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
identity_channel,D_A,E_B,dec::identity_channel::D_A::E_B::declared_decoder,moderate_recovery,decoder_success_probability,0.5,0.75,0,PASS,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
identity_channel,D_A,E_joint,dec::identity_channel::D_A::E_joint::bayes_optimal_decoder,exact_error_zero,decoder_error_probability,0.0,0.0,1,PASS,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
identity_channel,D_A,E_joint,dec::identity_channel::D_A::E_joint::bayes_optimal_decoder,high_recovery,decoder_success_probability,1.0,0.95,1,PASS,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
identity_channel,D_A,E_joint,dec::identity_channel::D_A::E_joint::bayes_optimal_decoder,moderate_recovery,decoder_success_probability,1.0,0.75,1,PASS,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
identity_channel,D_A,E_joint,dec::identity_channel::D_A::E_joint::exact_decoder,exact_error_zero,decoder_error_probability,0.0,0.0,1,PASS,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
identity_channel,D_A,E_joint,dec::identity_channel::D_A::E_joint::exact_decoder,high_recovery,decoder_success_probability,1.0,0.95,1,PASS,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
identity_channel,D_A,E_joint,dec::identity_channel::D_A::E_joint::exact_decoder,moderate_recovery,decoder_success_probability,1.0,0.75,1,PASS,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
identity_channel,D_A,E_parity,dec::identity_channel::D_A::E_parity::bayes_optimal_decoder,exact_error_zero,decoder_error_probability,0.5,0.0,0,PASS,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
identity_channel,D_A,E_parity,dec::identity_channel::D_A::E_parity::bayes_optimal_decoder,high_recovery,decoder_success_probability,0.5,0.95,0,PASS,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
identity_channel,D_A,E_parity,dec::identity_channel::D_A::E_parity::bayes_optimal_decoder,moderate_recovery,decoder_success_probability,0.5,0.75,0,PASS,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
identity_channel,D_A,E_parity,dec::identity_channel::D_A::E_parity::declared_decoder,exact_error_zero,decoder_error_probability,0.5,0.0,0,PASS,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
identity_channel,D_A,E_parity,dec::identity_channel::D_A::E_parity::declared_decoder,high_recovery,decoder_success_probability,0.5,0.95,0,PASS,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
identity_channel,D_A,E_parity,dec::identity_channel::D_A::E_parity::declared_decoder,moderate_recovery,decoder_success_probability,0.5,0.75,0,PASS,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
identity_channel,D_A,E_trivial,dec::identity_channel::D_A::E_trivial::bayes_optimal_decoder,exact_error_zero,decoder_error_probability,0.5,0.0,0,PASS,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
identity_channel,D_A,E_trivial,dec::identity_channel::D_A::E_trivial::bayes_optimal_decoder,high_recovery,decoder_success_probability,0.5,0.95,0,PASS,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
identity_channel,D_A,E_trivial,dec::identity_channel::D_A::E_trivial::bayes_optimal_decoder,moderate_recovery,decoder_success_probability,0.5,0.75,0,PASS,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
identity_channel,D_B,E_A,dec::identity_channel::D_B::E_A::bayes_optimal_decoder,exact_error_zero,decoder_error_probability,0.5,0.0,0,PASS,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
identity_channel,D_B,E_A,dec::identity_channel::D_B::E_A::bayes_optimal_decoder,high_recovery,decoder_success_probability,0.5,0.95,0,PASS,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
identity_channel,D_B,E_A,dec::identity_channel::D_B::E_A::bayes_optimal_decoder,moderate_recovery,decoder_success_probability,0.5,0.75,0,PASS,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
identity_channel,D_B,E_A,dec::identity_channel::D_B::E_A::declared_decoder,exact_error_zero,decoder_error_probability,0.5,0.0,0,PASS,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
identity_channel,D_B,E_A,dec::identity_channel::D_B::E_A::declared_decoder,high_recovery,decoder_success_probability,0.5,0.95,0,PASS,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
identity_channel,D_B,E_A,dec::identity_channel::D_B::E_A::declared_decoder,moderate_recovery,decoder_success_probability,0.5,0.75,0,PASS,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
identity_channel,D_B,E_B,dec::identity_channel::D_B::E_B::bayes_optimal_decoder,exact_error_zero,decoder_error_probability,0.0,0.0,1,PASS,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
identity_channel,D_B,E_B,dec::identity_channel::D_B::E_B::bayes_optimal_decoder,high_recovery,decoder_success_probability,1.0,0.95,1,PASS,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
identity_channel,D_B,E_B,dec::identity_channel::D_B::E_B::bayes_optimal_decoder,moderate_recovery,decoder_success_probability,1.0,0.75,1,PASS,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
identity_channel,D_B,E_B,dec::identity_channel::D_B::E_B::exact_decoder,exact_error_zero,decoder_error_probability,0.0,0.0,1,PASS,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
identity_channel,D_B,E_B,dec::identity_channel::D_B::E_B::exact_decoder,high_recovery,decoder_success_probability,1.0,0.95,1,PASS,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
identity_channel,D_B,E_B,dec::identity_channel::D_B::E_B::exact_decoder,moderate_recovery,decoder_success_probability,1.0,0.75,1,PASS,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
identity_channel,D_B,E_B,dec::identity_channel::D_B::E_B::declared_decoder,exact_error_zero,decoder_error_probability,0.0,0.0,1,PASS,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
identity_channel,D_B,E_B,dec::identity_channel::D_B::E_B::declared_decoder,high_recovery,decoder_success_probability,1.0,0.95,1,PASS,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
identity_channel,D_B,E_B,dec::identity_channel::D_B::E_B::declared_decoder,moderate_recovery,decoder_success_probability,1.0,0.75,1,PASS,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
identity_channel,D_B,E_joint,dec::identity_channel::D_B::E_joint::bayes_optimal_decoder,exact_error_zero,decoder_error_probability,0.0,0.0,1,PASS,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
identity_channel,D_B,E_joint,dec::identity_channel::D_B::E_joint::bayes_optimal_decoder,high_recovery,decoder_success_probability,1.0,0.95,1,PASS,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
identity_channel,D_B,E_joint,dec::identity_channel::D_B::E_joint::bayes_optimal_decoder,moderate_recovery,decoder_success_probability,1.0,0.75,1,PASS,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
identity_channel,D_B,E_joint,dec::identity_channel::D_B::E_joint::exact_decoder,exact_error_zero,decoder_error_probability,0.0,0.0,1,PASS,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
identity_channel,D_B,E_joint,dec::identity_channel::D_B::E_joint::exact_decoder,high_recovery,decoder_success_probability,1.0,0.95,1,PASS,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
identity_channel,D_B,E_joint,dec::identity_channel::D_B::E_joint::exact_decoder,moderate_recovery,decoder_success_probability,1.0,0.75,1,PASS,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
identity_channel,D_B,E_parity,dec::identity_channel::D_B::E_parity::bayes_optimal_decoder,exact_error_zero,decoder_error_probability,0.5,0.0,0,PASS,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
identity_channel,D_B,E_parity,dec::identity_channel::D_B::E_parity::bayes_optimal_decoder,high_recovery,decoder_success_probability,0.5,0.95,0,PASS,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
identity_channel,D_B,E_parity,dec::identity_channel::D_B::E_parity::bayes_optimal_decoder,moderate_recovery,decoder_success_probability,0.5,0.75,0,PASS,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
identity_channel,D_B,E_parity,dec::identity_channel::D_B::E_parity::declared_decoder,exact_error_zero,decoder_error_probability,0.5,0.0,0,PASS,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
